CustomerID,Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Spending,Response
47462,Basic,Married,59572,700,171,263,376,113,49,14,9,0,14,586,Yes
47463,Master,Widowed,86742,790,179,674,102,86,120,3,10,3,5,4182,Yes
47464,Master,Single,98634,546,427,861,485,42,119,14,11,2,4,1377,Yes
47465,Basic,Divorced,26050,99,421,262,319,15,232,12,12,0,0,2119,No
47466,Bachelor,Married,116525,649,385,768,63,93,61,8,6,11,8,653,No
47467,Bachelor,Single,81159,57,392,774,117,166,101,11,5,8,10,930,Yes
47468,Bachelor,Single,31032,472,164,112,422,16,262,3,3,1,5,4288,Yes
47469,Bachelor,Married,25584,534,331,502,144,1,271,14,5,10,11,4787,Yes
47470,Bachelor,Divorced,63246,333,467,855,364,34,185,0,3,11,3,1567,No
47471,Bachelor,Single,136134,813,421,992,340,142,93,8,10,3,13,1443,Yes
47472,Bachelor,Married,74210,440,189,197,318,191,140,11,5,8,11,2399,Yes
47473,Bachelor,Single,31494,185,266,295,83,72,261,2,10,8,13,4211,Yes
47474,Basic,Single,129385,785,152,776,344,136,126,13,12,7,6,1197,Yes
47475,PhD,Single,39013,415,62,20,195,67,40,1,14,11,9,614,Yes
47476,Basic,Divorced,20692,902,129,969,157,97,82,9,5,12,13,3254,Yes
47477,Bachelor,Single,110763,206,459,222,171,141,84,12,1,0,5,3008,Yes
47478,Basic,Married,116056,43,329,365,311,143,93,12,1,3,11,958,Yes
47479,Bachelor,Single,68612,416,124,952,43,104,44,9,0,0,3,1019,Yes
47480,Basic,Married,149979,141,10,67,15,126,10,1,3,8,10,4660,No
47481,Bachelor,Married,62715,508,466,572,412,59,264,7,7,5,3,1740,No
47482,Bachelor,Single,29891,1,102,909,370,110,170,3,3,5,10,1643,Yes
47483,Bachelor,Single,30816,205,216,245,245,151,252,0,10,13,2,4431,Yes
47484,Bachelor,Single,121310,564,161,423,267,131,60,2,3,5,4,4565,Yes
47485,Basic,Single,79045,995,85,90,272,189,234,1,10,1,10,2693,No
47486,Bachelor,Single,60222,538,436,254,88,16,74,10,6,10,10,1747,Yes
47487,Master,Widowed,138386,497,226,837,272,0,136,10,7,0,6,1751,Yes
47488,Basic,Divorced,142384,454,35,361,444,67,191,11,10,13,8,1025,No
47489,Basic,Married,126709,859,46,429,488,119,13,11,14,11,2,1865,Yes
47490,Bachelor,Single,25793,201,477,654,106,46,54,14,6,11,2,4788,Yes
47491,Basic,Single,51713,837,390,447,2,169,173,3,2,11,9,3417,Yes
47492,Basic,Married,136910,347,430,349,401,122,119,10,8,5,7,2227,Yes
47493,Bachelor,Single,86099,631,169,527,296,47,229,5,6,11,11,3350,Yes
47494,Basic,Married,122570,386,337,863,182,163,284,10,6,1,8,1425,Yes
47495,Master,Married,128572,813,419,388,320,30,296,1,1,5,11,3151,Yes
47496,Basic,Widowed,27573,861,321,124,311,105,294,3,2,14,12,4746,Yes
47497,Master,Single,87042,511,15,938,258,149,248,7,1,12,5,942,No
47498,Master,Single,113933,417,269,804,28,119,210,4,4,4,12,2005,Yes
47499,Basic,Married,130331,167,212,749,348,184,117,12,11,0,9,1869,Yes
47500,Basic,Widowed,115141,985,344,121,141,141,21,6,9,4,10,2821,Yes
47501,Basic,Divorced,149341,374,436,520,470,120,108,1,0,8,1,2985,No
47502,Bachelor,Single,104857,821,386,471,49,14,191,7,3,11,12,4016,Yes
47503,Bachelor,Married,70383,314,107,348,490,189,121,8,4,14,13,3080,Yes
47504,Bachelor,Married,101886,819,446,529,227,49,38,4,6,14,2,4337,Yes
47505,Bachelor,Married,63426,945,471,194,411,106,297,6,11,8,14,513,Yes
47506,Basic,Single,135510,35,214,405,499,73,228,3,13,3,7,3486,Yes
47507,Master,Single,67561,770,295,937,159,89,291,11,6,8,7,3429,Yes
47508,Bachelor,Single,27595,626,248,141,244,78,295,10,7,6,2,2660,Yes
47509,PhD,Single,89125,107,85,211,333,179,203,10,12,6,11,1839,No
47510,Bachelor,Single,118066,299,322,700,360,8,141,10,6,3,5,2033,Yes
47511,Bachelor,Married,67371,747,109,944,77,37,79,12,0,1,5,3284,Yes
47512,Master,Married,78784,194,106,83,384,162,290,3,12,5,10,2437,No
47513,Bachelor,Divorced,138489,962,464,297,397,19,111,10,2,3,12,2892,Yes
47514,Master,Married,64523,811,106,229,130,96,122,9,6,3,1,1995,Yes
47515,Bachelor,Married,81988,27,455,998,15,180,129,0,6,2,0,2185,No
47516,Master,Single,104823,923,122,548,67,162,112,7,13,10,10,3667,Yes
47517,PhD,Married,133977,921,289,253,303,127,42,5,11,7,13,3792,Yes
47518,Bachelor,Divorced,97342,655,28,195,333,174,148,10,3,7,6,652,No
47519,Bachelor,Married,39630,778,195,903,285,41,11,6,12,9,3,4284,Yes
47520,Bachelor,Married,139617,543,63,734,290,111,197,13,3,12,8,619,Yes
47521,PhD,Married,79221,793,145,172,202,92,67,14,9,10,9,2298,Yes
47522,Bachelor,Married,86806,902,302,703,407,170,37,0,2,7,10,3732,Yes
47523,PhD,Married,146587,173,271,126,90,106,205,9,6,4,6,1777,Yes
47524,Bachelor,Single,29855,546,272,944,131,21,293,4,11,8,8,2210,Yes
47525,PhD,Married,26609,44,198,48,243,53,236,5,9,7,12,2912,No
47526,Basic,Single,35123,545,112,641,211,30,123,7,1,0,7,3190,Yes
47527,Bachelor,Single,98312,27,128,187,286,84,271,11,8,7,12,1067,No
47528,Bachelor,Divorced,127473,570,227,200,438,154,229,3,5,10,5,3204,No
47529,Bachelor,Married,124348,239,468,192,346,39,17,14,8,13,12,1925,Yes
47530,Bachelor,Married,34323,452,472,974,332,31,189,3,1,11,8,3738,Yes
47531,PhD,Married,36880,843,386,544,17,9,89,2,14,7,11,535,Yes
47532,PhD,Single,37688,90,458,409,293,155,86,10,7,13,7,3406,Yes
47533,Master,Married,49130,144,462,926,177,150,288,0,9,7,0,4394,No
47534,Basic,Single,100355,982,102,970,233,7,45,1,2,8,10,784,No
47535,Basic,Divorced,89131,280,360,33,407,53,137,0,11,4,13,552,Yes
47536,Bachelor,Married,86567,12,214,16,277,67,75,2,12,4,9,3826,Yes
47537,Master,Single,79995,903,274,849,316,126,233,1,13,1,3,3999,Yes
47538,Basic,Married,37342,977,16,237,11,180,291,10,4,14,9,1347,No
47539,Bachelor,Single,60770,591,306,872,403,43,149,8,5,5,14,1840,Yes
47540,Bachelor,Married,62976,972,234,137,156,119,144,13,3,11,14,2608,No
47541,Master,Married,22108,133,173,188,294,103,138,6,14,5,12,3798,Yes
47542,Bachelor,Married,103815,23,47,179,365,51,79,2,14,7,8,1969,Yes
47543,Bachelor,Divorced,108906,603,341,495,452,13,270,8,12,11,14,4591,Yes
47544,Basic,Single,135411,89,93,574,86,183,258,2,4,14,5,1486,Yes
47545,Bachelor,Single,49917,310,106,695,402,122,191,12,6,4,5,3298,Yes
47546,PhD,Married,86715,654,97,37,218,94,55,12,2,6,1,4720,Yes
47547,Bachelor,Married,37267,927,230,684,302,104,98,8,3,1,5,541,Yes
47548,PhD,Widowed,22783,831,425,515,307,61,198,13,8,10,12,4968,Yes
47549,Basic,Married,142510,180,452,602,457,32,34,3,8,10,9,701,Yes
47550,Bachelor,Married,144983,428,497,59,102,160,270,8,1,1,1,1699,Yes
47551,Bachelor,Married,104431,672,192,743,385,33,209,4,10,10,3,895,Yes
47552,PhD,Single,45220,891,276,120,127,111,10,11,4,5,13,3117,No
47553,PhD,Single,95709,153,324,961,95,195,153,3,2,3,0,3826,Yes
47554,Bachelor,Single,46243,496,455,800,139,23,180,9,5,9,8,619,Yes
47555,Bachelor,Married,148922,760,309,701,277,46,51,1,2,14,0,4966,Yes
47556,Master,Divorced,63907,298,282,854,300,74,49,9,5,14,5,3341,Yes
47557,Master,Married,48735,419,115,787,447,142,186,10,2,5,2,2082,Yes
47558,Bachelor,Married,148464,496,485,219,280,18,57,4,8,2,4,2930,No
47559,Master,Single,121773,10,435,683,259,139,291,1,10,5,12,3540,No
47560,Basic,Single,107296,35,486,405,496,177,238,4,11,6,14,1395,Yes
47561,Bachelor,Divorced,78440,923,373,469,345,4,182,1,6,9,9,1571,No
47562,Master,Single,106046,909,343,662,48,1,4,8,4,7,4,2034,Yes
47563,Basic,Divorced,92317,926,189,508,223,12,161,3,0,8,13,1624,Yes
47564,Master,Single,39339,949,131,183,5,176,68,3,2,0,12,2750,No
47565,PhD,Married,32423,321,365,561,85,163,27,9,1,0,8,766,Yes
47566,Master,Widowed,42205,203,253,509,378,134,183,7,9,13,2,635,Yes
47567,Bachelor,Married,35842,740,10,339,267,101,71,11,12,4,0,1691,Yes
47568,Bachelor,Single,108038,811,87,458,313,75,120,11,4,10,12,4199,No
47569,Bachelor,Single,71350,912,81,597,294,173,154,14,11,2,3,3026,Yes
47570,Basic,Single,147936,743,152,228,72,185,87,14,0,8,12,3152,Yes
47571,PhD,Single,98272,860,443,935,157,80,253,8,3,6,9,2363,No
47572,Basic,Married,126829,584,457,971,346,170,272,14,2,12,3,862,Yes
47573,Master,Married,114905,512,247,509,192,36,205,12,5,3,7,3040,Yes
47574,Bachelor,Divorced,138317,576,432,81,112,52,23,9,1,10,5,3440,Yes
47575,Bachelor,Single,82182,575,468,900,110,92,85,0,8,11,2,570,Yes
47576,Basic,Divorced,52230,997,65,994,172,130,81,6,0,10,13,958,Yes
47577,Bachelor,Married,54399,758,90,428,356,53,45,13,11,14,6,4044,No
47578,Bachelor,Single,55556,773,145,671,204,77,50,11,14,10,8,2577,Yes
47579,Bachelor,Single,53515,722,409,590,24,198,106,0,14,3,11,2608,No
47580,Master,Married,122619,949,181,342,239,58,161,3,3,0,7,1710,Yes
47581,Basic,Single,72341,89,242,442,74,35,172,8,13,1,0,2055,No
47582,Basic,Single,49757,114,402,522,315,103,283,13,13,7,2,2558,Yes
47583,Master,Single,132291,405,211,227,308,107,67,5,11,14,12,3095,Yes
47584,Master,Married,121728,704,42,909,265,190,224,4,9,14,9,3117,No
47585,Bachelor,Single,72826,99,477,600,119,52,237,12,13,10,14,2803,Yes
47586,Bachelor,Single,48128,259,206,571,66,65,266,2,12,9,1,2839,No
47587,Basic,Single,49698,527,51,61,230,7,271,14,8,12,5,941,No
47588,Basic,Single,23859,599,259,497,478,41,17,6,2,14,10,3498,Yes
47589,Basic,Single,61407,686,126,768,162,184,159,4,2,9,13,3770,Yes
47590,Bachelor,Married,77841,848,159,89,124,4,214,1,12,10,11,1930,Yes
47591,PhD,Single,61826,333,418,227,127,189,278,13,12,10,12,775,Yes
47592,Basic,Single,28100,795,140,789,223,28,88,4,3,10,12,1776,No
47593,Master,Single,56157,502,238,62,123,41,0,9,10,0,9,1278,Yes
47594,Bachelor,Single,114221,403,154,862,230,199,93,12,12,4,14,4870,Yes
47595,PhD,Married,50969,526,103,940,356,151,262,12,11,13,13,1827,No
47596,Master,Married,120298,239,297,676,328,56,185,9,7,11,3,934,Yes
47597,Master,Married,25503,721,485,863,443,79,223,14,13,2,10,3485,Yes
47598,Bachelor,Divorced,70344,96,30,464,403,181,13,5,3,0,1,4096,Yes
47599,Master,Single,65940,788,2,62,496,89,38,14,11,1,2,4451,Yes
47600,Bachelor,Single,52193,289,302,851,370,199,276,14,11,2,11,4580,Yes
47601,Bachelor,Married,95002,939,353,531,468,4,134,5,2,14,5,684,Yes
47602,PhD,Single,55958,520,55,318,499,147,98,3,8,10,9,1967,Yes
47603,Master,Married,139555,996,341,104,100,38,104,3,1,1,3,4070,Yes
47604,Basic,Divorced,68380,329,151,699,45,4,268,8,13,7,4,3478,Yes
47605,Master,Married,83113,643,410,792,391,145,196,0,6,14,7,1474,Yes
47606,Bachelor,Single,147558,93,356,211,319,169,260,5,0,2,12,4912,Yes
47607,Bachelor,Married,109926,805,203,444,332,58,145,8,13,9,7,4264,Yes
47608,Bachelor,Single,38970,592,277,188,158,181,288,5,13,11,2,3312,Yes
47609,Bachelor,Married,136641,299,450,474,109,80,43,9,11,11,4,575,Yes
47610,Bachelor,Single,40548,824,273,213,428,129,168,8,10,10,8,1926,Yes
47611,Bachelor,Single,52167,534,463,783,208,127,61,2,13,6,6,2678,Yes
47612,PhD,Single,49405,708,483,392,241,36,84,0,8,6,14,3474,Yes
47613,PhD,Single,132935,610,258,373,445,158,168,12,10,8,11,2397,Yes
47614,Basic,Married,32776,919,241,53,228,21,41,13,12,14,13,2519,No
47615,Bachelor,Single,127033,792,27,207,467,93,116,5,9,1,10,1637,Yes
47616,Basic,Single,27368,502,357,121,139,4,264,6,9,7,9,4671,No
47617,Master,Single,102866,662,241,991,446,109,151,6,5,13,5,3202,Yes
47618,Master,Married,138050,97,178,793,477,100,259,14,7,12,3,2527,No
47619,Bachelor,Single,110757,334,18,211,272,171,79,13,5,4,11,3845,Yes
47620,Master,Married,53724,522,73,747,369,49,127,13,3,0,11,2115,Yes
47621,Master,Single,88568,55,428,238,323,56,78,4,6,6,9,4496,Yes
47622,Bachelor,Single,82449,418,126,199,129,5,174,10,11,7,12,4904,No
47623,Bachelor,Married,31242,54,358,183,351,126,282,5,5,2,7,1460,Yes
47624,Bachelor,Married,125835,822,367,911,190,92,71,0,7,3,8,4328,Yes
47625,Bachelor,Widowed,96745,585,387,469,81,17,125,3,13,9,3,2124,No
47626,Bachelor,Single,34524,2,135,179,454,114,164,7,13,1,12,3712,Yes
47627,Basic,Divorced,84251,858,270,135,51,138,185,2,7,11,1,4123,Yes
47628,Basic,Married,140210,182,348,278,306,49,186,2,3,0,8,3520,Yes
47629,Basic,Divorced,96834,777,493,673,497,73,65,7,6,5,0,4158,Yes
47630,Bachelor,Married,120966,649,137,920,423,199,251,4,5,7,0,3296,Yes
47631,PhD,Married,145081,256,373,904,370,94,55,1,1,2,3,2206,Yes
47632,Master,Married,115212,72,253,788,327,190,236,9,9,7,14,1199,Yes
47633,Master,Single,92738,368,306,291,64,88,0,5,6,13,8,3637,Yes
47634,Master,Divorced,105810,410,94,108,200,146,155,1,3,1,4,1611,No
47635,Bachelor,Married,125659,798,140,44,104,48,134,6,5,0,6,1579,No
47636,Bachelor,Divorced,42002,6,30,953,216,177,106,9,11,12,12,2146,Yes
47637,Bachelor,Single,95074,208,1,185,18,130,193,13,9,6,12,1899,No
47638,Basic,Divorced,53412,166,426,344,481,160,264,8,3,10,6,1595,No
47639,Bachelor,Divorced,139468,722,49,490,177,76,73,1,11,14,0,4582,No
47640,Basic,Single,24667,490,476,642,233,128,143,1,13,10,3,1882,Yes
47641,Master,Single,22491,514,443,156,65,15,121,4,14,13,2,4325,Yes
47642,Basic,Married,93500,801,114,960,449,29,58,6,3,2,6,4893,Yes
47643,Bachelor,Married,98836,716,457,665,207,34,53,2,12,4,2,2869,No
47644,PhD,Married,25874,239,192,158,383,69,276,7,10,11,9,4453,Yes
47645,Basic,Divorced,134859,719,156,840,476,186,213,7,13,0,5,3217,Yes
47646,Bachelor,Married,121625,348,457,710,21,65,145,13,7,8,3,2092,Yes
47647,Basic,Single,87809,181,100,366,202,176,247,6,3,0,10,1830,No
47648,Basic,Divorced,75059,259,495,597,483,96,197,13,3,9,5,3307,Yes
47649,Bachelor,Married,45167,79,82,726,244,163,261,0,4,4,10,3317,Yes
47650,Bachelor,Married,37589,978,418,774,101,137,269,6,8,1,11,2335,Yes
47651,Basic,Married,46080,218,105,504,389,3,145,10,11,14,3,4944,Yes
47652,Master,Divorced,102359,806,141,939,116,187,76,5,8,11,10,2369,Yes
47653,Master,Widowed,80343,672,397,988,70,53,247,13,3,6,7,2083,Yes
47654,Bachelor,Single,58567,207,255,671,414,159,212,0,4,8,10,3568,Yes
47655,Bachelor,Single,22965,813,463,939,165,18,126,7,1,9,8,1089,No
47656,Master,Single,148046,405,55,791,392,95,243,8,6,12,11,578,Yes
47657,Master,Divorced,132206,791,377,933,140,101,16,0,13,6,0,1719,Yes
47658,Basic,Married,126171,485,66,351,195,4,221,14,13,7,11,3804,Yes
47659,Bachelor,Single,43971,558,271,666,448,122,133,10,14,12,3,1814,No
47660,Bachelor,Married,57105,590,224,230,167,131,7,14,0,14,7,947,No
47661,Bachelor,Married,94325,714,165,776,313,122,212,3,12,13,8,3545,No
47662,Bachelor,Single,115265,88,258,698,237,181,136,4,14,0,3,1376,Yes
47663,PhD,Single,119576,744,63,958,89,164,152,12,2,9,7,4967,Yes
47664,Master,Single,40568,7,187,233,264,171,1,11,7,11,7,2588,No
47665,Master,Married,91899,79,78,833,376,195,65,1,10,4,9,4317,Yes
47666,Bachelor,Married,28737,572,102,945,123,155,57,4,3,8,9,3698,Yes
47667,Basic,Married,51060,434,118,647,234,41,100,10,9,1,0,1122,No
47668,Basic,Married,26810,766,348,818,66,118,73,13,5,10,7,2225,Yes
47669,Bachelor,Married,74592,702,69,33,363,85,299,11,9,5,10,3605,Yes
47670,Bachelor,Married,53052,848,189,229,132,181,39,1,2,5,12,993,Yes
47671,Basic,Widowed,116247,550,489,269,126,35,122,5,9,2,14,4779,Yes
47672,Basic,Married,78911,674,305,850,467,164,209,10,1,9,4,2700,Yes
47673,Master,Single,50264,879,52,380,336,23,99,1,1,0,13,4132,No
47674,Bachelor,Widowed,78764,64,290,466,167,7,36,1,6,11,6,1908,Yes
47675,Basic,Single,46828,625,396,917,409,11,34,1,6,12,5,3861,Yes
47676,Master,Single,146499,789,227,153,467,109,45,8,14,14,9,4282,Yes
47677,Master,Divorced,121132,411,25,327,393,72,237,3,9,11,3,4380,No
47678,Bachelor,Divorced,39501,46,386,321,297,129,141,5,3,10,7,3352,No
47679,Basic,Married,75940,116,303,524,338,71,81,14,6,1,12,4331,Yes
47680,Master,Single,65945,277,316,765,372,26,137,7,10,13,0,2147,Yes
47681,Bachelor,Married,69716,823,170,538,293,43,271,10,4,0,0,3203,Yes
47682,Master,Divorced,86889,513,301,336,292,100,24,9,8,7,13,2149,No
47683,Basic,Divorced,50062,197,401,663,99,21,279,4,14,9,10,3721,No
47684,Bachelor,Divorced,52717,629,230,421,194,81,88,2,0,2,0,1400,No
47685,Basic,Single,47152,846,321,312,212,157,194,9,4,1,3,2236,No
47686,Bachelor,Divorced,125089,413,164,367,44,126,34,0,3,10,13,3773,No
47687,PhD,Married,20481,117,408,526,60,154,229,4,8,9,12,3645,Yes
47688,Bachelor,Divorced,58735,341,497,545,318,13,281,1,3,8,10,4576,Yes
47689,Basic,Married,52152,893,415,306,209,11,185,6,4,0,0,2423,Yes
47690,Bachelor,Single,82982,780,213,164,167,73,64,12,5,5,0,3187,Yes
47691,Master,Married,59329,988,27,961,29,26,278,1,14,0,11,2313,No
47692,Master,Single,68981,356,134,525,104,46,186,4,0,9,2,4922,No
47693,Bachelor,Single,45753,677,130,306,48,198,220,11,8,3,11,2544,No
47694,PhD,Divorced,90524,468,462,632,86,4,13,1,10,1,9,3537,Yes
47695,Bachelor,Divorced,25433,945,178,886,406,135,195,1,2,14,0,3629,Yes
47696,Basic,Married,105564,125,393,108,456,79,18,1,3,3,9,4019,Yes
47697,Bachelor,Single,137619,820,84,221,49,54,279,5,0,7,4,2470,Yes
47698,Bachelor,Single,138163,669,221,512,40,53,24,2,0,11,8,3621,No
47699,Master,Single,54281,592,378,181,361,142,84,1,8,4,3,4473,Yes
47700,Bachelor,Married,60512,302,295,129,153,63,97,5,12,8,2,3436,Yes
47701,Master,Single,55912,221,285,553,16,182,96,9,1,5,10,2287,Yes
47702,Master,Divorced,147858,545,141,360,401,198,178,3,5,8,14,1587,Yes
47703,Bachelor,Married,29365,695,133,809,198,158,182,0,4,5,11,2496,Yes
47704,Bachelor,Married,37786,420,417,82,274,50,167,9,4,2,0,2122,No
47705,PhD,Divorced,29310,989,122,992,17,90,24,5,8,7,5,2056,Yes
47706,Bachelor,Single,96176,351,449,435,432,142,251,7,10,12,9,778,Yes
47707,PhD,Divorced,49630,419,325,492,392,193,244,9,3,1,7,2130,Yes
47708,Bachelor,Divorced,83604,378,362,966,91,80,215,11,6,9,0,2195,Yes
47709,PhD,Married,48865,737,212,906,75,137,144,1,8,10,12,1792,Yes
47710,Master,Single,127151,518,255,98,156,47,4,1,6,5,5,4804,Yes
47711,PhD,Single,55254,336,246,308,202,8,30,8,11,1,1,3126,Yes
47712,Bachelor,Single,113623,176,241,819,339,71,9,9,4,4,11,719,Yes
47713,Bachelor,Single,94666,807,51,621,16,154,131,11,12,8,3,4894,No
47714,Basic,Married,71657,235,136,952,371,72,259,10,11,6,11,1117,Yes
47715,Basic,Single,147113,730,316,6,499,86,266,1,2,9,14,2490,Yes
47716,Bachelor,Single,20948,810,193,255,423,166,201,11,1,0,14,3057,Yes
47717,PhD,Single,61787,668,54,264,440,72,184,6,8,3,3,1200,Yes
47718,Bachelor,Married,67192,250,168,396,123,160,72,9,5,7,6,1518,Yes
47719,Bachelor,Single,51093,815,428,562,203,25,29,5,12,10,10,3639,No
47720,PhD,Single,83074,762,348,942,330,75,202,8,2,6,13,2265,No
47721,Master,Single,74030,420,346,474,305,156,123,8,7,1,2,2729,Yes
47722,PhD,Single,92914,581,276,467,357,91,262,2,4,10,3,2071,No
47723,PhD,Married,130467,439,349,195,370,19,74,8,14,1,8,2721,Yes
47724,Master,Married,22478,920,288,661,261,191,111,13,2,12,14,3141,Yes
47725,Bachelor,Married,124694,357,211,233,366,76,23,0,7,4,12,1850,Yes
47726,PhD,Married,47413,370,413,610,453,152,123,9,3,3,12,4763,Yes
47727,Bachelor,Single,91715,462,255,471,128,165,135,0,7,0,7,1513,Yes
47728,Bachelor,Single,34357,308,404,692,92,156,243,7,6,1,13,4644,Yes
47729,Master,Married,58546,982,11,56,76,149,214,10,5,3,1,2044,No
47730,Basic,Married,117352,868,416,378,392,175,61,5,2,12,2,1419,Yes
47731,Bachelor,Single,67102,743,126,757,8,28,142,10,7,13,3,3937,Yes
47732,Bachelor,Single,59946,179,466,949,69,140,78,4,3,5,2,2510,No
47733,Bachelor,Single,85479,791,28,676,293,12,64,14,4,1,6,1312,Yes
47734,Basic,Married,134624,938,484,572,366,126,276,3,5,2,10,1249,No
47735,Master,Married,31007,352,188,164,63,5,263,10,9,10,3,4289,Yes
47736,Basic,Single,144245,238,321,430,206,109,53,4,12,12,12,1675,Yes
47737,Master,Married,89614,596,265,343,36,74,148,6,7,13,9,4633,No
47738,Bachelor,Single,148449,802,29,149,340,45,44,6,8,4,14,4359,No
47739,Bachelor,Married,124974,861,434,554,306,172,38,1,7,4,8,3439,No
47740,Master,Single,116540,167,8,155,123,40,172,10,9,4,14,2182,Yes
47741,Bachelor,Married,119982,797,276,163,263,143,59,7,12,4,4,2929,Yes
47742,Bachelor,Married,91530,473,480,750,456,157,129,9,10,5,12,1132,Yes
47743,Basic,Single,91761,303,226,567,227,31,156,7,9,12,10,747,Yes
47744,Bachelor,Widowed,57193,222,215,408,433,113,41,1,11,4,0,3290,Yes
47745,Bachelor,Married,117974,982,62,940,158,102,260,14,6,5,11,1470,Yes
47746,Bachelor,Single,99058,545,121,809,125,13,279,4,4,10,9,3458,Yes
47747,Bachelor,Single,123024,814,405,524,156,16,137,0,8,13,14,4837,No
47748,Bachelor,Divorced,134490,24,264,578,161,171,22,3,7,9,9,4978,No
47749,Master,Single,37340,73,21,894,293,99,209,3,2,12,7,3250,Yes
47750,Bachelor,Single,54121,572,235,242,319,18,287,4,14,10,14,3619,Yes
47751,PhD,Married,78296,139,8,939,389,8,11,1,11,10,4,961,Yes
47752,Bachelor,Single,127866,838,93,428,98,3,117,13,12,1,6,1159,No
47753,Master,Single,51637,604,134,145,270,57,23,8,13,7,3,3798,No
47754,Bachelor,Married,91536,158,311,246,209,15,233,0,2,6,10,1918,Yes
47755,Bachelor,Divorced,72637,929,153,101,430,92,122,11,1,8,11,1571,Yes
47756,Bachelor,Divorced,34872,491,428,501,414,66,284,10,3,7,5,4378,No
47757,Bachelor,Married,137966,847,177,491,175,124,263,12,9,2,3,3433,Yes
47758,PhD,Married,124770,850,279,996,320,161,29,13,4,5,9,828,No
47759,Bachelor,Single,83112,12,170,767,68,142,291,1,2,6,6,3287,Yes
47760,Basic,Married,98753,792,33,280,79,16,18,13,4,5,10,2644,Yes
47761,Master,Widowed,57344,543,448,694,248,144,184,12,4,5,8,4545,No
47762,Bachelor,Divorced,84575,792,209,851,267,36,259,11,2,5,10,749,Yes
47763,Bachelor,Single,137398,123,358,935,114,16,164,7,11,12,14,3305,No
47764,Bachelor,Widowed,126633,457,417,667,190,183,84,2,12,4,0,3812,No
47765,Bachelor,Single,135580,46,300,205,448,177,91,14,1,0,5,2184,No
47766,Bachelor,Single,55809,819,136,583,428,57,194,4,3,13,2,1893,Yes
47767,Master,Single,78029,977,375,88,299,53,67,6,12,11,6,4001,Yes
47768,Bachelor,Single,133970,613,395,907,360,25,212,7,14,13,7,3369,Yes
47769,Bachelor,Single,33885,569,194,914,192,87,17,8,9,12,2,3246,Yes
47770,Master,Single,116806,22,197,916,478,91,277,10,1,13,3,2566,Yes
47771,Master,Married,85856,417,481,544,41,86,140,12,4,2,9,3782,No
47772,Bachelor,Married,58727,431,225,512,293,127,155,2,9,4,13,982,Yes
47773,Bachelor,Married,84870,897,369,647,13,127,204,0,6,11,11,2804,Yes
47774,Bachelor,Single,61037,411,389,904,310,48,228,3,4,3,8,1269,No
47775,Master,Widowed,142306,826,193,909,26,6,213,5,9,6,14,4898,No
47776,Master,Single,113387,876,353,37,158,88,21,13,13,5,4,2461,Yes
47777,Bachelor,Married,87405,391,460,182,416,192,5,2,4,8,14,3377,No
47778,PhD,Married,109652,804,493,828,432,96,238,3,3,6,5,4593,Yes
47779,Bachelor,Single,98250,900,30,339,276,93,88,8,2,10,9,3118,Yes
47780,Master,Married,126621,540,204,932,273,84,33,11,2,13,4,1306,Yes
47781,Master,Single,144795,401,96,957,46,25,245,3,12,9,7,2015,Yes
47782,PhD,Single,147761,612,4,684,119,51,250,14,12,14,12,4061,Yes
